Sample	gene	value	Risk_score	Risk_score_LH
TCGA-55-A48X-01	CD274	6.1174	2.63082182576756	Low
TCGA-55-A48X-01	CD276	11.1399	2.63082182576756	Low
TCGA-55-A48X-01	PDCD1	7.262	2.63082182576756	Low
TCGA-55-A48X-01	CD48	9.9882	2.63082182576756	Low
TCGA-55-A48X-01	CD44	12.6063	2.63082182576756	Low
TCGA-55-A48X-01	ICOSLG	8.0548	2.63082182576756	Low
TCGA-55-A48X-01	IDO1	7.8682	2.63082182576756	Low
TCGA-55-A48X-01	CD28	7.2757	2.63082182576756	Low
TCGA-55-A48X-01	TNFRSF4	6.7357	2.63082182576756	Low
TCGA-55-A48X-01	NRP1	11.2575	2.63082182576756	Low
TCGA-55-A48X-01	TNFRSF14	11.0372	2.63082182576756	Low
TCGA-55-A48X-01	TMIGD2	3.6137	2.63082182576756	Low
TCGA-55-A48X-01	PDCD1LG2	6.4989	2.63082182576756	Low
TCGA-55-A48X-01	TNFRSF18	6.8923	2.63082182576756	Low
TCGA-55-A48X-01	TNFSF4	6.097	2.63082182576756	Low
TCGA-55-A48X-01	CD80	5.4757	2.63082182576756	Low
TCGA-55-A48X-01	CD86	8.4591	2.63082182576756	Low
TCGA-55-A48X-01	TNFSF9	5.8626	2.63082182576756	Low
TCGA-55-A48X-01	TNFRSF25	8.4889	2.63082182576756	Low
TCGA-55-A48X-01	ADORA2A	7.5097	2.63082182576756	Low
TCGA-55-A48X-01	CD70	4.5535	2.63082182576756	Low
TCGA-55-A48X-01	CD160	3.8763	2.63082182576756	Low
TCGA-55-A48X-01	LAIR1	8.9701	2.63082182576756	Low
TCGA-55-A48X-01	CD200	7.2153	2.63082182576756	Low
TCGA-55-A48X-01	HAVCR2	8.5838	2.63082182576756	Low
TCGA-55-A48X-01	TNFRSF9	5.5826	2.63082182576756	Low
TCGA-55-A48X-01	BTNL2	1.5632	2.63082182576756	Low
TCGA-55-A48X-01	TNFRSF8	5.1969	2.63082182576756	Low
TCGA-55-A48Y-01	LGALS9	9.9436	4.58287297218586	High
TCGA-55-A48Y-01	CD200R1	3.9732	4.58287297218586	High
TCGA-55-A48Y-01	LAG3	5.8246	4.58287297218586	High
TCGA-55-A48Y-01	ICOS	5.4616	4.58287297218586	High
TCGA-55-A48Y-01	TNFSF15	6.9652	4.58287297218586	High
TCGA-55-A48Y-01	TIGIT	6.7213	4.58287297218586	High
TCGA-55-A48Y-01	TNFSF14	1.3649	4.58287297218586	High
TCGA-55-A48Y-01	CTLA4	5.8899	4.58287297218586	High
TCGA-55-A48Y-01	CD274	4.5272	4.58287297218586	High
TCGA-55-A48Y-01	CD276	12.3653	4.58287297218586	High
TCGA-55-A48Y-01	PDCD1	4.5915	4.58287297218586	High
TCGA-55-A48Y-01	CD48	7.9925	4.58287297218586	High
TCGA-55-A48Y-01	CD44	12.3601	4.58287297218586	High
TCGA-55-A48Y-01	ICOSLG	7.4499	4.58287297218586	High
TCGA-55-A48Y-01	IDO1	7.3651	4.58287297218586	High
TCGA-55-A48Y-01	CD28	6.2299	4.58287297218586	High
TCGA-55-A48Y-01	TNFRSF4	6.7213	4.58287297218586	High
TCGA-55-A48Y-01	NRP1	10.9543	4.58287297218586	High
TCGA-55-A48Y-01	TNFRSF14	9.207	4.58287297218586	High
TCGA-55-A48Y-01	TMIGD2	1.0359	4.58287297218586	High
TCGA-55-A48Y-01	PDCD1LG2	6.578	4.58287297218586	High
TCGA-55-A48Y-01	TNFRSF18	5.7561	4.58287297218586	High
TCGA-55-A48Y-01	TNFSF4	7.3184	4.58287297218586	High
TCGA-55-A48Y-01	CD80	3.9242	4.58287297218586	High
TCGA-55-A48Y-01	CD86	7.6405	4.58287297218586	High
TCGA-55-A48Y-01	TNFSF9	6.9221	4.58287297218586	High
TCGA-55-A48Y-01	TNFRSF25	5.3912	4.58287297218586	High
TCGA-55-A48Y-01	ADORA2A	7.802	4.58287297218586	High
TCGA-55-A48Y-01	CD70	2.9686	4.58287297218586	High
TCGA-55-A48Y-01	CD160	2.9686	4.58287297218586	High
TCGA-55-A48Y-01	LAIR1	8.4759	4.58287297218586	High
TCGA-55-A48Y-01	CD200	8.0958	4.58287297218586	High
TCGA-55-A48Y-01	HAVCR2	8.1871	4.58287297218586	High
TCGA-55-A48Y-01	TNFRSF9	4.5597	4.58287297218586	High
TCGA-55-A48Y-01	BTNL2	0	4.58287297218586	High
TCGA-55-A48Y-01	TNFRSF8	5.2979	4.58287297218586	High
TCGA-55-A48Z-01	LGALS9	11.6059	4.39035524385657	High
TCGA-55-A48Z-01	CD200R1	4.6998	4.39035524385657	High
TCGA-55-A48Z-01	LAG3	8.0671	4.39035524385657	High
TCGA-55-A48Z-01	ICOS	5.3017	4.39035524385657	High
TCGA-55-A48Z-01	TNFSF15	5.0106	4.39035524385657	High
TCGA-55-A48Z-01	TIGIT	6.6368	4.39035524385657	High
TCGA-55-A48Z-01	TNFSF14	2.95	4.39035524385657	High
TCGA-55-A48Z-01	CTLA4	6.0097	4.39035524385657	High
TCGA-55-A48Z-01	CD274	6.6228	4.39035524385657	High
TCGA-55-A48Z-01	CD276	11.2154	4.39035524385657	High
TCGA-55-A48Z-01	PDCD1	6.301	4.39035524385657	High
TCGA-55-A48Z-01	CD48	7.8041	4.39035524385657	High
TCGA-55-A48Z-01	CD44	12.3772	4.39035524385657	High
TCGA-55-A48Z-01	ICOSLG	7.8103	4.39035524385657	High
TCGA-55-A48Z-01	IDO1	11.3643	4.39035524385657	High
TCGA-55-A48Z-01	CD28	7.0253	4.39035524385657	High
TCGA-55-A48Z-01	TNFRSF4	7.6119	4.39035524385657	High
TCGA-55-A48Z-01	NRP1	12.212	4.39035524385657	High
TCGA-55-A48Z-01	TNFRSF14	11.3951	4.39035524385657	High
TCGA-55-A48Z-01	TMIGD2	3.4075	4.39035524385657	High
TCGA-55-A48Z-01	PDCD1LG2	6.411	4.39035524385657	High
TCGA-55-A48Z-01	TNFRSF18	8.0977	4.39035524385657	High
TCGA-55-A48Z-01	TNFSF4	7.6295	4.39035524385657	High
TCGA-55-A48Z-01	CD80	5.2661	4.39035524385657	High
TCGA-55-A48Z-01	CD86	8.6241	4.39035524385657	High
TCGA-55-A48Z-01	TNFSF9	5.3017	4.39035524385657	High
TCGA-55-A48Z-01	TNFRSF25	7.128	4.39035524385657	High
TCGA-55-A48Z-01	ADORA2A	7.6845	4.39035524385657	High
TCGA-55-A48Z-01	CD70	3.6476	4.39035524385657	High
TCGA-55-A48Z-01	CD160	3.9907	4.39035524385657	High
TCGA-55-A48Z-01	LAIR1	9.4849	4.39035524385657	High
TCGA-55-A48Z-01	CD200	7.8678	4.39035524385657	High
TCGA-55-A48Z-01	HAVCR2	8.7614	4.39035524385657	High
TCGA-55-A48Z-01	TNFRSF9	4.6998	4.39035524385657	High
TCGA-55-A48Z-01	BTNL2	0.5661	4.39035524385657	High
TCGA-55-A48Z-01	TNFRSF8	5.6443	4.39035524385657	High
TCGA-55-A490-01	LGALS9	10.1586	6.95848455523035	High
TCGA-55-A490-01	CD200R1	2.6808	6.95848455523035	High
TCGA-55-A490-01	LAG3	6.6209	6.95848455523035	High
TCGA-55-A490-01	ICOS	4.4373	6.95848455523035	High
TCGA-55-A490-01	TNFSF15	4.8105	6.95848455523035	High
TCGA-55-A490-01	TIGIT	5.0649	6.95848455523035	High
TCGA-55-A490-01	TNFSF14	2.1519	6.95848455523035	High
TCGA-55-A490-01	CTLA4	6.1064	6.95848455523035	High
TCGA-55-A490-01	CD274	4.785	6.95848455523035	High
TCGA-55-A490-01	CD276	11.7912	6.95848455523035	High
TCGA-55-A490-01	PDCD1	4.7325	6.95848455523035	High
TCGA-55-A490-01	CD48	6.0646	6.95848455523035	High
TCGA-55-A490-01	CD44	11.7592	6.95848455523035	High
TCGA-55-A490-01	ICOSLG	7.0213	6.95848455523035	High
TCGA-55-A490-01	IDO1	5.2253	6.95848455523035	High
TCGA-55-A490-01	CD28	6.2899	6.95848455523035	High
TCGA-55-A490-01	TNFRSF4	6.5544	6.95848455523035	High
TCGA-55-A490-01	NRP1	12.2468	6.95848455523035	High
TCGA-55-A490-01	TNFRSF14	8.1338	6.95848455523035	High
TCGA-55-A490-01	TMIGD2	0.5772	6.95848455523035	High
TCGA-55-A490-01	PDCD1LG2	5.4036	6.95848455523035	High
TCGA-55-A490-01	TNFRSF18	7.8192	6.95848455523035	High
TCGA-55-A490-01	TNFSF4	5.4851	6.95848455523035	High
TCGA-55-A490-01	CD80	3.7334	6.95848455523035	High
TCGA-55-A490-01	CD86	8.8002	6.95848455523035	High
TCGA-55-A490-01	TNFSF9	7.9853	6.95848455523035	High
TCGA-55-A490-01	TNFRSF25	8.2224	6.95848455523035	High
TCGA-55-A490-01	ADORA2A	8.6881	6.95848455523035	High
TCGA-55-A490-01	CD70	2.8868	6.95848455523035	High
TCGA-55-A490-01	CD160	0.5772	6.95848455523035	High
TCGA-55-A490-01	LAIR1	9.6953	6.95848455523035	High
TCGA-55-A490-01	CD200	7.0802	6.95848455523035	High
TCGA-55-A490-01	HAVCR2	8.9641	6.95848455523035	High
TCGA-55-A490-01	TNFRSF9	3.1493	6.95848455523035	High
TCGA-55-A490-01	BTNL2	0	6.95848455523035	High
TCGA-55-A490-01	TNFRSF8	4.4373	6.95848455523035	High
TCGA-55-A491-01	LGALS9	14.379	5.04946056040897	High
TCGA-55-A491-01	CD200R1	3.5345	5.04946056040897	High
TCGA-55-A491-01	LAG3	6.8826	5.04946056040897	High
TCGA-55-A491-01	ICOS	4.9376	5.04946056040897	High
TCGA-55-A491-01	TNFSF15	5.8358	5.04946056040897	High
TCGA-55-A491-01	TIGIT	6.4737	5.04946056040897	High
TCGA-55-A491-01	TNFSF14	3.599	5.04946056040897	High
TCGA-55-A491-01	CTLA4	5.1675	5.04946056040897	High
TCGA-55-A491-01	CD274	6.5733	5.04946056040897	High
TCGA-55-A491-01	CD276	11.4704	5.04946056040897	High
TCGA-55-A491-01	PDCD1	7.5124	5.04946056040897	High
TCGA-55-A491-01	CD48	8.6387	5.04946056040897	High
TCGA-55-A491-01	CD44	13.5757	5.04946056040897	High
TCGA-55-A491-01	ICOSLG	7.9369	5.04946056040897	High
TCGA-55-A491-01	IDO1	9.1934	5.04946056040897	High
TCGA-55-A491-01	CD28	6.8163	5.04946056040897	High
TCGA-55-A491-01	TNFRSF4	7.2007	5.04946056040897	High
TCGA-55-A491-01	NRP1	11.7003	5.04946056040897	High
TCGA-55-A491-01	TNFRSF14	10.2081	5.04946056040897	High
TCGA-55-A491-01	TMIGD2	2.6539	5.04946056040897	High
TCGA-55-A491-01	PDCD1LG2	6.2907	5.04946056040897	High
TCGA-55-A491-01	TNFRSF18	6.4993	5.04946056040897	High
TCGA-55-A491-01	TNFSF4	7.2815	5.04946056040897	High
TCGA-55-A491-01	CD80	4.9866	5.04946056040897	High
TCGA-55-A491-01	CD86	8.6482	5.04946056040897	High
TCGA-55-A491-01	TNFSF9	5.2094	5.04946056040897	High
TCGA-55-A491-01	TNFRSF25	6.9826	5.04946056040897	High
TCGA-55-A491-01	ADORA2A	8.749	5.04946056040897	High
TCGA-55-A491-01	CD70	4.5049	5.04946056040897	High
TCGA-55-A491-01	CD160	3.599	5.04946056040897	High
TCGA-55-A491-01	LAIR1	10.4003	5.04946056040897	High
TCGA-55-A491-01	CD200	7.6094	5.04946056040897	High
TCGA-55-A491-01	HAVCR2	9.8102	5.04946056040897	High
TCGA-55-A491-01	TNFRSF9	5.3091	5.04946056040897	High
TCGA-55-A491-01	BTNL2	0.613	5.04946056040897	High
TCGA-55-A491-01	TNFRSF8	5.6198	5.04946056040897	High
TCGA-55-A492-01	LGALS9	10.2515	1.80011302766231	Low
TCGA-55-A492-01	CD200R1	3.55	1.80011302766231	Low
TCGA-55-A492-01	LAG3	6.0166	1.80011302766231	Low
TCGA-55-A492-01	ICOS	4.4164	1.80011302766231	Low
TCGA-55-A492-01	TNFSF15	4.3035	1.80011302766231	Low
TCGA-55-A492-01	TIGIT	4.8506	1.80011302766231	Low
TCGA-55-A492-01	TNFSF14	1.3823	1.80011302766231	Low
TCGA-55-A492-01	CTLA4	4.7679	1.80011302766231	Low
TCGA-55-A492-01	CD274	1.0505	1.80011302766231	Low
TCGA-55-A492-01	CD276	10.4041	1.80011302766231	Low
TCGA-55-A492-01	PDCD1	4.3421	1.80011302766231	Low
TCGA-55-A492-01	CD48	7.5785	1.80011302766231	Low
TCGA-55-A492-01	CD44	10.862	1.80011302766231	Low
TCGA-55-A492-01	ICOSLG	6.2878	1.80011302766231	Low
TCGA-55-A492-01	IDO1	7.5663	1.80011302766231	Low
TCGA-55-A492-01	CD28	3.9506	1.80011302766231	Low
TCGA-55-A492-01	TNFRSF4	7.4737	1.80011302766231	Low
TCGA-55-A492-01	NRP1	11.2397	1.80011302766231	Low
TCGA-55-A492-01	TNFRSF14	10.9308	1.80011302766231	Low
TCGA-55-A492-01	TMIGD2	2.0751	1.80011302766231	Low
TCGA-55-A492-01	PDCD1LG2	4.6802	1.80011302766231	Low
TCGA-55-A492-01	TNFRSF18	5.9178	1.80011302766231	Low
TCGA-55-A492-01	TNFSF4	4.487	1.80011302766231	Low
TCGA-55-A492-01	CD80	3.1754	1.80011302766231	Low
TCGA-55-A492-01	CD86	6.109	1.80011302766231	Low
TCGA-55-A492-01	TNFSF9	6.3927	1.80011302766231	Low
TCGA-55-A492-01	TNFRSF25	7.4867	1.80011302766231	Low
TCGA-55-A492-01	ADORA2A	7.4953	1.80011302766231	Low
TCGA-55-A492-01	CD70	2.7849	1.80011302766231	Low
TCGA-55-A492-01	CD160	4.7393	1.80011302766231	Low
TCGA-55-A492-01	LAIR1	7.525	1.80011302766231	Low
TCGA-55-A492-01	CD200	6.5328	1.80011302766231	Low
TCGA-55-A492-01	HAVCR2	6.7422	1.80011302766231	Low
TCGA-55-A492-01	TNFRSF9	1.0505	1.80011302766231	Low
TCGA-55-A492-01	BTNL2	0.6188	1.80011302766231	Low
TCGA-55-A492-01	TNFRSF8	3.4116	1.80011302766231	Low
TCGA-55-A494-01	LGALS9	9.2492	5.79980112369519	High
TCGA-55-A494-01	CD200R1	2.1851	5.79980112369519	High
TCGA-55-A494-01	LAG3	5.5582	5.79980112369519	High
TCGA-55-A494-01	ICOS	1.4719	5.79980112369519	High
TCGA-55-A494-01	TNFSF15	5.9064	5.79980112369519	High
TCGA-55-A494-01	TIGIT	2.7581	5.79980112369519	High
TCGA-55-A494-01	TNFSF14	1.8721	5.79980112369519	High
TCGA-55-A494-01	CTLA4	2.3194	5.79980112369519	High
TCGA-55-A494-01	CD274	3.2366	5.79980112369519	High
TCGA-55-A494-01	CD276	11.3774	5.79980112369519	High
TCGA-55-A494-01	PDCD1	8.3819	5.79980112369519	High
TCGA-55-A494-01	CD48	3.8383	5.79980112369519	High
TCGA-55-A494-01	CD44	8.83	5.79980112369519	High
TCGA-55-A494-01	ICOSLG	8.9186	5.79980112369519	High
TCGA-55-A494-01	IDO1	4.4491	5.79980112369519	High
TCGA-55-A494-01	CD28	3.4854	5.79980112369519	High
TCGA-55-A494-01	TNFRSF4	6.5291	5.79980112369519	High
TCGA-55-A494-01	NRP1	13.3147	5.79980112369519	High
TCGA-55-A494-01	TNFRSF14	9.4263	5.79980112369519	High
TCGA-55-A494-01	TMIGD2	0.5296	5.79980112369519	High
TCGA-55-A494-01	PDCD1LG2	3.2366	5.79980112369519	High
TCGA-55-A494-01	TNFRSF18	8.8496	5.79980112369519	High
TCGA-55-A494-01	TNFSF4	2.8497	5.79980112369519	High
TCGA-55-A494-01	CD80	3.0171	5.79980112369519	High
TCGA-55-A494-01	CD86	4.5885	5.79980112369519	High
TCGA-55-A494-01	TNFSF9	6.7825	5.79980112369519	High
TCGA-55-A494-01	TNFRSF25	7.409	5.79980112369519	High
TCGA-55-A494-01	ADORA2A	6.3523	5.79980112369519	High
TCGA-55-A494-01	CD70	1.4719	5.79980112369519	High
TCGA-55-A494-01	CD160	2.5553	5.79980112369519	High
TCGA-55-A494-01	LAIR1	5.7606	5.79980112369519	High
TCGA-55-A494-01	CD200	6.2299	5.79980112369519	High
TCGA-55-A494-01	HAVCR2	5.0217	5.79980112369519	High
TCGA-55-A494-01	TNFRSF9	2.0371	5.79980112369519	High
TCGA-55-A494-01	BTNL2	0	5.79980112369519	High
TCGA-55-A494-01	TNFRSF8	1.2206	5.79980112369519	High
TCGA-55-A4DF-01	LGALS9	10.3779	2.69058611538397	Low
TCGA-55-A4DF-01	CD200R1	5.0602	2.69058611538397	Low
TCGA-55-A4DF-01	LAG3	8.3911	2.69058611538397	Low
TCGA-55-A4DF-01	ICOS	6.8187	2.69058611538397	Low
TCGA-55-A4DF-01	TNFSF15	4.5065	2.69058611538397	Low
TCGA-55-A4DF-01	TIGIT	7.3634	2.69058611538397	Low
TCGA-55-A4DF-01	TNFSF14	5.1189	2.69058611538397	Low
TCGA-55-A4DF-01	CTLA4	7.1869	2.69058611538397	Low
TCGA-55-A4DF-01	CD274	7.5775	2.69058611538397	Low
TCGA-55-A4DF-01	CD276	9.8223	2.69058611538397	Low
TCGA-55-A4DF-01	PDCD1	6.4806	2.69058611538397	Low
TCGA-55-A4DF-01	CD48	9.3134	2.69058611538397	Low
TCGA-55-A4DF-01	CD44	12.5277	2.69058611538397	Low
TCGA-55-A4DF-01	ICOSLG	6.5102	2.69058611538397	Low
TCGA-55-A4DF-01	IDO1	11.568	2.69058611538397	Low
TCGA-55-A4DF-01	CD28	7.2051	2.69058611538397	Low
TCGA-55-A4DF-01	TNFRSF4	6.0882	2.69058611538397	Low
TCGA-55-A4DF-01	NRP1	9.675	2.69058611538397	Low
TCGA-55-A4DF-01	TNFRSF14	10.1826	2.69058611538397	Low
TCGA-55-A4DF-01	TMIGD2	3.8487	2.69058611538397	Low
TCGA-55-A4DF-01	PDCD1LG2	8.0447	2.69058611538397	Low
TCGA-55-A4DF-01	TNFRSF18	5.9	2.69058611538397	Low
TCGA-55-A4DF-01	TNFSF4	6.7209	2.69058611538397	Low
TCGA-55-A4DF-01	CD80	5.6573	2.69058611538397	Low
TCGA-55-A4DF-01	CD86	8.8341	2.69058611538397	Low
TCGA-55-A4DF-01	TNFSF9	6.2283	2.69058611538397	Low
TCGA-55-A4DF-01	TNFRSF25	8.6735	2.69058611538397	Low
TCGA-55-A4DF-01	ADORA2A	7.6457	2.69058611538397	Low
TCGA-55-A4DF-01	CD70	4.9349	2.69058611538397	Low
TCGA-55-A4DF-01	CD160	4.1411	2.69058611538397	Low
TCGA-55-A4DF-01	LAIR1	9.6378	2.69058611538397	Low
TCGA-55-A4DF-01	CD200	6.8537	2.69058611538397	Low
TCGA-55-A4DF-01	HAVCR2	9.0583	2.69058611538397	Low
TCGA-55-A4DF-01	TNFRSF9	5.7716	2.69058611538397	Low
TCGA-55-A4DF-01	BTNL2	0.9446	2.69058611538397	Low
TCGA-55-A4DF-01	TNFRSF8	5.4287	2.69058611538397	Low
TCGA-55-A4DG-01	LGALS9	9.7181	2.37132451060818	Low
TCGA-55-A4DG-01	CD200R1	5.3039	2.37132451060818	Low
TCGA-55-A4DG-01	LAG3	6.1203	2.37132451060818	Low
TCGA-55-A4DG-01	ICOS	5.4676	2.37132451060818	Low
TCGA-55-A4DG-01	TNFSF15	6.9029	2.37132451060818	Low
TCGA-55-A4DG-01	TIGIT	6.8902	2.37132451060818	Low
TCGA-55-A4DG-01	TNFSF14	3.7717	2.37132451060818	Low
TCGA-55-A4DG-01	CTLA4	6.8966	2.37132451060818	Low
TCGA-55-A4DG-01	CD274	4.9814	2.37132451060818	Low
TCGA-55-A4DG-01	CD276	9.6506	2.37132451060818	Low
TCGA-55-A4DG-01	PDCD1	5.7194	2.37132451060818	Low
TCGA-55-A4DG-01	CD48	8.8939	2.37132451060818	Low
TCGA-55-A4DG-01	CD44	13.2345	2.37132451060818	Low
TCGA-55-A4DG-01	ICOSLG	7.4341	2.37132451060818	Low
TCGA-55-A4DG-01	IDO1	6.811	2.37132451060818	Low
TCGA-55-A4DG-01	CD28	6.7628	2.37132451060818	Low
TCGA-55-A4DG-01	TNFRSF4	5.1623	2.37132451060818	Low
TCGA-55-A4DG-01	NRP1	12.8454	2.37132451060818	Low
TCGA-55-A4DG-01	TNFRSF14	11.2584	2.37132451060818	Low
TCGA-55-A4DG-01	TMIGD2	1.6368	2.37132451060818	Low
TCGA-55-A4DG-01	PDCD1LG2	6.0871	2.37132451060818	Low
TCGA-55-A4DG-01	TNFRSF18	8.7386	2.37132451060818	Low
TCGA-55-A4DG-01	TNFSF4	6.0645	2.37132451060818	Low
TCGA-55-A4DG-01	CD80	4.4998	2.37132451060818	Low
TCGA-55-A4DG-01	CD86	8.028	2.37132451060818	Low
TCGA-55-A4DG-01	TNFSF9	6.1093	2.37132451060818	Low
TCGA-55-A4DG-01	TNFRSF25	8.7616	2.37132451060818	Low
TCGA-55-A4DG-01	ADORA2A	7.1954	2.37132451060818	Low
TCGA-55-A4DG-01	CD70	2.5228	2.37132451060818	Low
TCGA-55-A4DG-01	CD160	5.8831	2.37132451060818	Low
TCGA-55-A4DG-01	LAIR1	8.7369	2.37132451060818	Low
TCGA-55-A4DG-01	CD200	6.5919	2.37132451060818	Low
TCGA-55-A4DG-01	HAVCR2	7.9986	2.37132451060818	Low
TCGA-55-A4DG-01	TNFRSF9	3.4622	2.37132451060818	Low
TCGA-55-A4DG-01	BTNL2	1.6368	2.37132451060818	Low
TCGA-55-A4DG-01	TNFRSF8	3.9298	2.37132451060818	Low
TCGA-55-A57B-01	LGALS9	11.7607	3.38483245567606	Low
TCGA-55-A57B-01	CD200R1	5.327	3.38483245567606	Low
TCGA-55-A57B-01	LAG3	5.4249	3.38483245567606	Low
TCGA-55-A57B-01	ICOS	5.6544	3.38483245567606	Low
TCGA-55-A57B-01	TNFSF15	7.366	3.38483245567606	Low
TCGA-55-A57B-01	TIGIT	6.328	3.38483245567606	Low
TCGA-55-A57B-01	TNFSF14	4.0762	3.38483245567606	Low
TCGA-55-A57B-01	CTLA4	6.6451	3.38483245567606	Low
TCGA-55-A57B-01	CD274	6.0799	3.38483245567606	Low
TCGA-55-A57B-01	CD276	11.2861	3.38483245567606	Low
TCGA-55-A57B-01	PDCD1	5.1662	3.38483245567606	Low
TCGA-55-A57B-01	CD48	7.7625	3.38483245567606	Low
TCGA-55-A57B-01	CD44	12.75	3.38483245567606	Low
TCGA-55-A57B-01	ICOSLG	8.2674	3.38483245567606	Low
TCGA-55-A57B-01	IDO1	6.748	3.38483245567606	Low
TCGA-55-A57B-01	CD28	6.1096	3.38483245567606	Low
TCGA-55-A57B-01	TNFRSF4	7.2965	3.38483245567606	Low
TCGA-55-A57B-01	NRP1	11.8729	3.38483245567606	Low
TCGA-55-A57B-01	TNFRSF14	11.029	3.38483245567606	Low
TCGA-55-A57B-01	TMIGD2	3.1305	3.38483245567606	Low
TCGA-55-A57B-01	PDCD1LG2	6.5774	3.38483245567606	Low
TCGA-55-A57B-01	TNFRSF18	5.8523	3.38483245567606	Low
TCGA-55-A57B-01	TNFSF4	5.9947	3.38483245567606	Low
TCGA-55-A57B-01	CD80	6.1885	3.38483245567606	Low
TCGA-55-A57B-01	CD86	8.3755	3.38483245567606	Low
TCGA-55-A57B-01	TNFSF9	7.2404	3.38483245567606	Low
TCGA-55-A57B-01	TNFRSF25	7.3062	3.38483245567606	Low
TCGA-55-A57B-01	ADORA2A	7.7858	3.38483245567606	Low
TCGA-55-A57B-01	CD70	2.0613	3.38483245567606	Low
TCGA-55-A57B-01	CD160	4.0457	3.38483245567606	Low
TCGA-55-A57B-01	LAIR1	9.1015	3.38483245567606	Low
TCGA-55-A57B-01	CD200	7.1891	3.38483245567606	Low
TCGA-55-A57B-01	HAVCR2	8.6758	3.38483245567606	Low
TCGA-55-A57B-01	TNFRSF9	6.6349	3.38483245567606	Low
TCGA-55-A57B-01	BTNL2	0.7699	3.38483245567606	Low
TCGA-55-A57B-01	TNFRSF8	4.4697	3.38483245567606	Low
TCGA-62-8394-01	LGALS9	12.2133	5.65305601025781	High
TCGA-62-8394-01	CD200R1	3.4011	5.65305601025781	High
TCGA-62-8394-01	LAG3	6.3737	5.65305601025781	High
TCGA-62-8394-01	ICOS	5.1162	5.65305601025781	High
TCGA-62-8394-01	TNFSF15	6.485	5.65305601025781	High
TCGA-62-8394-01	TIGIT	6.307	5.65305601025781	High
TCGA-62-8394-01	TNFSF14	1.9675	5.65305601025781	High
TCGA-62-8394-01	CTLA4	5.3981	5.65305601025781	High
TCGA-62-8394-01	CD274	5.2002	5.65305601025781	High
TCGA-62-8394-01	CD276	11.1452	5.65305601025781	High
TCGA-62-8394-01	PDCD1	5.761	5.65305601025781	High
TCGA-62-8394-01	CD48	7.8013	5.65305601025781	High
TCGA-62-8394-01	CD44	12.2635	5.65305601025781	High
TCGA-62-8394-01	ICOSLG	8.8932	5.65305601025781	High
TCGA-62-8394-01	IDO1	11.1314	5.65305601025781	High
TCGA-62-8394-01	CD28	5.5594	5.65305601025781	High
TCGA-62-8394-01	TNFRSF4	7.2395	5.65305601025781	High
TCGA-62-8394-01	NRP1	10.7773	5.65305601025781	High
TCGA-62-8394-01	TNFRSF14	10.5544	5.65305601025781	High
TCGA-62-8394-01	TMIGD2	2.3669	5.65305601025781	High
TCGA-62-8394-01	PDCD1LG2	5.7387	5.65305601025781	High
TCGA-62-8394-01	TNFRSF18	9.4985	5.65305601025781	High
TCGA-62-8394-01	TNFSF4	5.8676	5.65305601025781	High
TCGA-62-8394-01	CD80	5.2483	5.65305601025781	High
TCGA-62-8394-01	CD86	7.7959	5.65305601025781	High
TCGA-62-8394-01	TNFSF9	7.546	5.65305601025781	High
TCGA-62-8394-01	TNFRSF25	7.3576	5.65305601025781	High
TCGA-62-8394-01	ADORA2A	8.0297	5.65305601025781	High
TCGA-62-8394-01	CD70	7.2316	5.65305601025781	High
TCGA-62-8394-01	CD160	3.7961	5.65305601025781	High
TCGA-62-8394-01	LAIR1	8.2895	5.65305601025781	High
TCGA-62-8394-01	CD200	7.0978	5.65305601025781	High
TCGA-62-8394-01	HAVCR2	8.0365	5.65305601025781	High
TCGA-62-8394-01	TNFRSF9	4.4998	5.65305601025781	High
TCGA-62-8394-01	BTNL2	0.5016	5.65305601025781	High
TCGA-62-8394-01	TNFRSF8	4.3607	5.65305601025781	High
TCGA-62-8395-01	LGALS9	9.4864	3.0056988338781	Low
TCGA-62-8395-01	CD200R1	4.9461	3.0056988338781	Low
TCGA-62-8395-01	LAG3	4.9044	3.0056988338781	Low
TCGA-62-8395-01	ICOS	4.1068	3.0056988338781	Low
TCGA-62-8395-01	TNFSF15	8.6663	3.0056988338781	Low
TCGA-62-8395-01	TIGIT	5.3545	3.0056988338781	Low
TCGA-62-8395-01	TNFSF14	2.922	3.0056988338781	Low
TCGA-62-8395-01	CTLA4	4.0695	3.0056988338781	Low
TCGA-62-8395-01	CD274	3.471	3.0056988338781	Low
TCGA-62-8395-01	CD276	11.437	3.0056988338781	Low
TCGA-62-8395-01	PDCD1	4.7484	3.0056988338781	Low
TCGA-62-8395-01	CD48	7.1206	3.0056988338781	Low
TCGA-62-8395-01	CD44	11.2141	3.0056988338781	Low
TCGA-62-8395-01	ICOSLG	7.7248	3.0056988338781	Low
TCGA-62-8395-01	IDO1	6.1445	3.0056988338781	Low
TCGA-62-8395-01	CD28	6.1971	3.0056988338781	Low
TCGA-62-8395-01	TNFRSF4	6.6266	3.0056988338781	Low
TCGA-62-8395-01	NRP1	11.8797	3.0056988338781	Low
TCGA-62-8395-01	TNFRSF14	10.6475	3.0056988338781	Low
TCGA-62-8395-01	TMIGD2	0.9086	3.0056988338781	Low
